hotel;is_canceled;lead_time;arrival_date_year;arrival_date_month;arrival_date_week_number;arrival_date_day_of_month;stays_in_weekend_nights;stays_in_week_nights;adults;children;babies;meal;country;market_segment;distribution_channel;is_repeated_guest;previous_cancellations;previous_bookings_not_canceled;reserved_room_type;assigned_room_type;booking_changes;deposit_type;agent;company;days_in_waiting_list;customer_type;adr;required_car_parking_spaces;total_of_special_requests;reservation_status;reservation_status_date;name;email;phone-number;credit_card
Resort Hotel;1;55;2015;July;29;12;4;10;2;10;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;D;D;2;No Deposit;8;;0;Contract;133.16;0;1;No-Show;12/07/15;Jamie Ramirez;Ramirez_Jamie22@aol.com;268-823-5667;************7600
Resort Hotel;0;81;2015;July;29;12;2;5;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;147;;0;Transient;78.84;0;0;Check-Out;19/07/15;Maxwell Adams;Adams_Maxwell@outlook.com;748-235-2793;************6352
Resort Hotel;0;1;2015;July;29;12;1;0;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;80.1;0;0;Check-Out;13/07/15;Donald Hamilton;DHamilton@zoho.com;377-326-9224;************9307
Resort Hotel;0;34;2015;July;29;12;2;0;2;2;0;BB;BEL;Online TA;TA/TO;0;0;0;G;G;0;No Deposit;240;;0;Transient;193;0;1;Check-Out;14/07/15;Ronald Alvarez;Alvarez_Ronald@yandex.com;712-213-1509;************6596
Resort Hotel;0;13;2015;July;29;12;2;0;2;0;0;BB;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;88.2;0;0;Check-Out;14/07/15;John Petersen;John_P@verizon.com;863-704-8985;************8778
Resort Hotel;0;40;2015;July;29;12;2;0;2;0;0;BB;FRA;Online TA;TA/TO;0;0;0;F;E;0;No Deposit;241;;0;Transient;90.71;0;0;Check-Out;14/07/15;Samuel Nguyen;Samuel.Nguyen23@verizon.com;621-145-7070;************3557
Resort Hotel;0;1;2015;July;29;12;2;0;2;0;0;BB;ESP;Online TA;TA/TO;0;0;0;A;B;0;No Deposit;240;;0;Transient;114.5;0;1;Check-Out;14/07/15;Justin Carter;JCarter47@mail.com;184-296-7379;************3146
Resort Hotel;0;34;2015;July;29;12;2;0;2;0;0;BB;BEL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;120.2;0;1;Check-Out;14/07/15;Ronald Donovan;RDonovan@verizon.com;303-770-7261;************3876
Resort Hotel;0;88;2015;July;29;12;2;1;2;0;0;BB;ITA;Offline TA/TO;TA/TO;0;0;0;D;D;1;No Deposit;8;;0;Contract;79.5;0;0;Check-Out;15/07/15;Jon Smith DDS;JonDDS@outlook.com;776-802-7867;************8481
Resort Hotel;0;9;2015;July;29;12;2;1;2;0;0;BB;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;117.9;0;3;Check-Out;15/07/15;John Miller;JohnMiller90@gmail.com;789-680-3015;************9519
Resort Hotel;1;24;2015;July;29;12;2;1;2;0;0;HB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;128;0;0;Canceled;22/06/15;Charles Taylor;Charles_Taylor@gmail.com;726-694-8069;************3793
Resort Hotel;0;97;2015;July;29;12;2;2;2;0;0;BB;FRA;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;6;;0;Transient;90.95;0;0;Check-Out;16/07/15;Bryan Phillips;Bryan.P@aol.com;882-418-3762;************7080
Resort Hotel;0;60;2015;July;29;12;2;2;2;0;1;BB;FIN;Online TA;TA/TO;0;0;0;E;E;2;No Deposit;240;;0;Transient;107;0;2;Check-Out;16/07/15;Gregory Gilbert;GGilbert@yandex.com;662-975-7938;************9238
Resort Hotel;0;100;2015;July;29;12;2;2;2;2;0;BB;CN;Direct;Direct;0;0;0;G;G;0;No Deposit;250;;0;Transient;130.05;1;1;Check-Out;16/07/15;Linda Henry;Henry.Linda@gmail.com;563-683-3669;************4859
Resort Hotel;0;50;2015;July;29;12;2;3;2;0;0;BB;ESP;Offline TA/TO;TA/TO;0;0;0;D;D;0;No Deposit;156;;0;Contract;123;0;0;Check-Out;17/07/15;Dominique Weber;Dominique.Weber@verizon.com;164-956-4026;************1008
Resort Hotel;1;47;2015;July;29;12;2;3;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;F;F;0;No Deposit;241;;0;Transient;103.8;0;0;No-Show;12/07/15;Brianna Sullivan;Brianna.S86@xfinity.com;851-650-1614;************4355
Resort Hotel;0;8;2015;July;29;12;2;3;2;2;0;BB;IRL;Online TA;TA/TO;0;0;0;H;H;0;No Deposit;240;;0;Transient;196;0;1;Check-Out;17/07/15;Johnathan Richards;JohnathanRichards30@att.com;518-499-7742;************5562
Resort Hotel;0;34;2015;July;29;12;2;3;2;0;0;HB;ESP;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;240;;0;Transient;149.4;1;0;Check-Out;17/07/15;Jonathan Riley;Riley.Jonathan@mail.com;487-119-8429;************6312
Resort Hotel;0;47;2015;July;29;13;2;5;2;0;0;BB;ESP;Online TA;TA/TO;0;0;0;G;G;0;No Deposit;240;;0;Transient;175.71;0;0;Check-Out;20/07/15;Brandon Villegas;Villegas_Brandon@xfinity.com;187-274-2464;************6654
Resort Hotel;0;115;2015;July;29;13;2;5;2;0;1;HB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;1;No Deposit;134;;0;Transient-Party;119.7;0;2;Check-Out;20/07/15;Jennifer Moody;Jennifer.Moody@att.com;277-109-7026;************4022
Resort Hotel;1;79;2015;July;29;13;2;5;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;100.86;0;1;Canceled;13/05/15;Gary Boyle;Gary.B@yahoo.com;382-657-4702;************5163
Resort Hotel;0;91;2015;July;29;13;2;5;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;100.86;0;0;Check-Out;20/07/15;David Dyer;Dyer.David@yandex.com;347-074-0787;************2368
Resort Hotel;0;98;2015;July;29;13;1;1;2;0;0;BB;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient-Party;82;0;3;Check-Out;15/07/15;Bryan Brown;BBrown@yahoo.com;585-554-3149;************3672
Resort Hotel;0;109;2015;July;29;13;1;1;2;0;0;BB;ESP;Online TA;TA/TO;0;0;0;A;C;0;No Deposit;240;;0;Transient;73.8;0;1;Check-Out;15/07/15;Brittney West;Brittney_West@outlook.com;806-751-8607;************3613
Resort Hotel;0;0;2015;July;29;13;1;1;2;0;0;BB;AUS;Online TA;TA/TO;0;0;0;A;C;0;No Deposit;240;;0;Transient;117.9;1;0;Check-Out;15/07/15;Robert Serrano;Serrano_Robert@outlook.com;752-827-6726;************7468
Resort Hotel;0;98;2015;July;29;13;1;1;2;0;0;BB;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient-Party;82;0;3;Check-Out;15/07/15;James Palmer;James.Palmer54@hotmail.com;137-613-1969;************6871
Resort Hotel;0;0;2015;July;29;13;1;1;4;0;0;BB;PRT;Direct;Direct;0;0;0;L;H;0;No Deposit;;;0;Transient;150;0;0;Check-Out;15/07/15;Micheal Randolph;MichealRandolph@comcast.net;533-493-2373;************2161
Resort Hotel;0;9;2015;July;29;13;1;1;2;0;0;HB;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;161;1;2;Check-Out;15/07/15;Shannon Wilcox;Shannon_W89@yandex.com;325-997-9199;************4597
Resort Hotel;0;62;2015;July;29;13;1;1;2;0;0;BB;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;147;;0;Transient;64;0;2;Check-Out;15/07/15;Brian Brown;Brown_Brian28@protonmail.com;382-628-6300;************8822
Resort Hotel;1;45;2015;July;29;13;1;1;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;240;;0;Transient;123;0;0;Canceled;18/06/15;Kenneth Powell;Kenneth_Powell16@mail.com;351-769-8315;************7596
Resort Hotel;0;42;2015;July;29;13;1;2;2;0;0;BB;USA;Online TA;TA/TO;0;0;0;D;E;0;No Deposit;240;;0;Transient;110;1;0;Check-Out;16/07/15;Maria Murray;MariaMurray@yandex.com;896-837-3430;************2686
Resort Hotel;0;54;2015;July;29;13;1;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;88.2;1;1;Check-Out;16/07/15;Jennifer Villegas;JVillegas@xfinity.com;637-854-4910;************9123
Resort Hotel;0;51;2015;July;29;13;1;2;2;0;0;HB;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;130;1;0;Check-Out;16/07/15;Joseph Marshall;Marshall_Joseph@yandex.com;726-013-2955;************5137
Resort Hotel;0;54;2015;July;29;13;1;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;88.2;0;1;Check-Out;16/07/15;Alexander Allen;Allen.Alexander@comcast.net;126-088-3319;************1553
Resort Hotel;0;58;2015;July;29;13;1;2;2;0;0;HB;ESP;Direct;Direct;0;0;0;E;F;2;No Deposit;250;;0;Transient;165;1;1;Check-Out;16/07/15;Johnny Brooks;Brooks_Johnny44@hotmail.com;263-807-8149;************4594
Resort Hotel;0;0;2015;July;29;13;1;3;1;0;0;BB;PRT;Corporate;Corporate;0;0;0;A;A;0;No Deposit;167;;0;Transient;114;0;0;Check-Out;17/07/15;Alicia Jackson;Jackson_Alicia65@hotmail.com;356-087-2004;************4064
Resort Hotel;1;60;2015;July;29;13;1;4;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;D;D;0;No Deposit;15;;0;Transient;79.5;0;0;Canceled;24/06/15;Teresa Moore;TeresaMoore86@protonmail.com;919-581-2832;************4132
Resort Hotel;1;321;2015;July;29;13;1;4;2;0;0;HB;PRT;Direct;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;132.8;0;1;Canceled;05/03/15;Teresa Campbell;Campbell.Teresa@verizon.com;106-766-0848;************2254
Resort Hotel;0;40;2015;July;29;13;1;4;2;0;0;BB;ESP;Direct;Direct;0;0;0;D;D;0;No Deposit;250;;0;Transient;120;0;2;Check-Out;18/07/15;Richard Trevino;Trevino.Richard80@zoho.com;864-641-3360;************1304
Resort Hotel;1;51;2015;July;29;13;1;4;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;D;D;0;No Deposit;156;;0;Contract;79.5;0;0;Canceled;23/05/15;Roger Johnson;Roger_J@protonmail.com;935-381-8233;************3314
Resort Hotel;0;38;2015;July;29;13;1;4;2;0;0;BB;PRT;Direct;Direct;0;0;0;D;E;0;No Deposit;;;0;Transient;120;0;0;Check-Out;18/07/15;Jamie Johnson;JamieJohnson52@comcast.net;784-166-3367;************7084
Resort Hotel;1;75;2015;July;29;13;1;4;2;0;0;HB;PRT;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;240;;0;Transient;144.2;0;1;Canceled;22/06/15;Thomas Todd;Thomas.Todd@outlook.com;637-141-1710;************5093
Resort Hotel;0;101;2015;July;29;13;1;4;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;107.2;0;0;Check-Out;18/07/15;Debra Cabrera;Cabrera_Debra@aol.com;268-812-1776;************4835
Resort Hotel;1;42;2015;July;29;13;1;4;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;240;;0;Transient;120;0;0;Canceled;01/06/15;Anthony Lewis Jr.;Anthony.J@gmail.com;800-613-9844;************4699
Resort Hotel;0;40;2015;July;29;13;1;4;2;0;0;BB;ESP;Direct;Direct;0;0;0;D;D;0;No Deposit;250;;0;Transient;120;0;2;Check-Out;18/07/15;Steven Smith;Smith_Steven@verizon.com;905-344-3651;************7008
Resort Hotel;0;109;2015;July;29;13;1;4;3;0;0;HB;PRT;Direct;Direct;0;0;0;E;E;0;No Deposit;;;0;Transient;163.8;0;1;Check-Out;18/07/15;Alexander Mejia;AMejia@gmail.com;233-782-4970;************1870
Resort Hotel;1;81;2015;July;29;13;1;5;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;98.5;0;2;Canceled;24/04/15;Ethan Salas;Salas_Ethan88@hotmail.com;885-995-2297;************2357
Resort Hotel;1;98;2015;July;29;13;1;5;2;0;0;HB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;130.5;0;0;Canceled;12/05/15;Daniel Malone;Daniel.Malone@zoho.com;617-541-7611;************8232
Resort Hotel;0;32;2015;July;29;13;1;5;1;0;0;HB;PRT;Offline TA/TO;TA/TO;0;0;0;D;C;2;No Deposit;300;;0;Transient;153;0;0;Check-Out;19/07/15;Dustin Luna;Luna_Dustin@comcast.net;506-258-0734;************9091
Resort Hotel;0;72;2015;July;29;13;1;5;2;0;0;BB;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;98.5;0;2;Check-Out;19/07/15;Robert Leonard;Robert_Leonard@outlook.com;893-906-1359;************8429
Resort Hotel;0;115;2015;July;29;13;2;5;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;134;;0;Transient-Party;119.7;0;2;Check-Out;20/07/15;Michael Adams;Adams.Michael@xfinity.com;576-225-1878;************9661
Resort Hotel;0;118;2015;July;29;13;2;5;2;0;0;FB;PRT;Direct;Direct;0;0;0;D;D;0;No Deposit;250;;0;Transient;184.6;0;1;Check-Out;20/07/15;Jennifer Hayes;Hayes.Jennifer18@verizon.com;824-734-2920;************8519
Resort Hotel;0;81;2015;July;29;13;2;5;2;1;0;HB;ESP;Direct;Direct;0;0;0;E;E;0;No Deposit;250;;0;Transient;181.22;0;2;Check-Out;20/07/15;Kevin Chang;Chang_Kevin@att.com;332-337-4802;************7548
Resort Hotel;1;95;2015;July;29;13;2;5;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;100.86;0;1;Canceled;15/04/15;Joanna Schmidt;Joanna.Schmidt38@outlook.com;125-614-2098;************9712
Resort Hotel;0;16;2015;July;29;13;1;0;2;0;0;BB;ROU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;100.2;1;3;Check-Out;14/07/15;Ronald Richard;Ronald_R@xfinity.com;872-748-4584;************1399
Resort Hotel;0;56;2015;July;29;13;1;3;2;0;0;HB;ESP;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;240;;0;Transient;134.25;1;0;Check-Out;17/07/15;Monica Gibbs;Monica.G@att.com;662-170-0797;************7513
Resort Hotel;0;88;2015;July;29;13;3;5;2;0;0;BB;FIN;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;8;;0;Contract;96.3;0;0;Check-Out;21/07/15;James Deleon;James.D44@xfinity.com;635-151-1680;************1569
Resort Hotel;0;41;2015;July;29;13;3;6;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;147;;0;Transient;83.09;0;2;Check-Out;22/07/15;Shannon Cook;Shannon.C80@protonmail.com;489-190-8501;************6613
Resort Hotel;1;40;2015;July;29;14;0;1;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;D;D;0;No Deposit;171;;0;Transient;105.5;0;0;Canceled;03/07/15;Maria French;French_Maria94@gmail.com;425-626-1279;************9297
Resort Hotel;0;1;2015;July;29;14;0;1;1;0;0;BB;PRT;Corporate;Corporate;0;0;0;A;A;0;No Deposit;;270;0;Transient;134;0;0;Check-Out;15/07/15;Stephanie Williams;Stephanie.W83@gmail.com;927-634-9275;************3887
Resort Hotel;0;1;2015;July;29;14;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;2;No Deposit;240;;0;Transient;8;0;1;Check-Out;15/07/15;Barbara Gomez;Barbara_Gomez56@outlook.com;578-560-8202;************9731
Resort Hotel;0;1;2015;July;29;14;0;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;D;D;1;No Deposit;240;;0;Transient;146;1;1;Check-Out;16/07/15;Julian Tucker;Julian_T58@gmail.com;151-001-7822;************6479
Resort Hotel;1;76;2015;July;29;14;0;4;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;240;;0;Transient;126;0;2;Canceled;27/05/15;Sheena Humphrey;Sheena.Humphrey83@xfinity.com;913-003-3861;************3937
Resort Hotel;0;0;2015;July;29;14;0;4;2;0;0;BB;ESP;Online TA;TA/TO;0;0;0;A;C;0;No Deposit;240;;0;Transient;111.15;0;1;Check-Out;18/07/15;Mr. Jeffrey Thompson DDS;Mr._D@yahoo.com;201-901-1525;************2348
Resort Hotel;0;49;2015;July;29;14;0;5;2;0;0;BB;POL;Online TA;TA/TO;0;0;0;E;F;1;No Deposit;240;;0;Transient;136.2;0;2;Check-Out;19/07/15;Jessica Johnson;Jessica.Johnson@aol.com;113-143-0063;************6035
Resort Hotel;0;76;2015;July;29;14;0;5;2;0;0;BB;PRT;Direct;Direct;0;0;0;A;A;0;No Deposit;250;;0;Transient;101.8;0;0;Check-Out;19/07/15;Michael Nguyen;Nguyen_Michael@att.com;688-631-2814;************9987
Resort Hotel;0;73;2015;July;29;14;1;5;2;0;0;HB;PRT;Direct;Direct;0;0;0;A;A;0;No Deposit;;;0;Transient-Party;127;0;1;Check-Out;20/07/15;Carol Bowen;Bowen_Carol59@outlook.com;485-581-8769;************6277
Resort Hotel;0;73;2015;July;29;14;1;5;2;1;0;HB;PRT;Direct;Direct;0;0;0;E;E;0;No Deposit;;;0;Transient-Party;161.5;0;2;Check-Out;20/07/15;Lisa Fields MD;Lisa.M@yahoo.com;263-372-7831;************4615
Resort Hotel;0;317;2015;July;29;14;1;5;2;2;0;HB;PRT;Direct;TA/TO;0;0;0;H;G;1;No Deposit;240;;0;Transient;230.67;1;2;Check-Out;20/07/15;Lauren Cain;Cain_Lauren@comcast.net;390-655-9656;************1118
Resort Hotel;1;112;2015;July;29;14;2;5;1;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;65.7;0;1;Canceled;06/04/15;Christine Norman;Norman_Christine@comcast.net;296-862-9904;************3501
Resort Hotel;0;6;2015;July;29;14;2;5;2;0;0;HB;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;180;1;2;Check-Out;21/07/15;Michael Anderson;Michael_A50@protonmail.com;248-242-1858;************2171
Resort Hotel;0;8;2015;July;29;14;2;5;2;0;0;HB;ESP;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;240;;0;Transient;168.57;0;1;Check-Out;21/07/15;Christopher Holder;ChristopherHolder30@aol.com;636-727-3303;************4769
Resort Hotel;1;96;2015;July;29;14;2;7;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;242;;0;Transient;107.67;0;1;Canceled;11/04/15;Donald Jones;Donald.Jones24@mail.com;685-906-6304;************5857
Resort Hotel;1;96;2015;July;29;14;2;7;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;;0;Transient;96.9;0;1;Canceled;11/04/15;Lindsay Martinez DVM;Lindsay.D21@yahoo.com;744-161-3675;************9389
Resort Hotel;0;99;2015;July;29;14;2;7;2;0;0;BB;IRL;Direct;Direct;0;0;0;A;A;0;No Deposit;;;0;Transient;107;0;1;Check-Out;23/07/15;Michael Rodriguez;Michael_R@comcast.net;937-255-4154;************5080
Resort Hotel;0;66;2015;July;29;14;2;9;2;0;0;BB;IRL;Online TA;TA/TO;0;0;0;A;B;0;No Deposit;147;;0;Transient;73.41;0;0;Check-Out;25/07/15;Mr. Joseph Horne;MHorne@zoho.com;818-312-8127;************8696
Resort Hotel;0;38;2015;July;29;14;4;10;2;0;0;HB;SWE;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;241;;0;Transient;109.9;0;2;Check-Out;28/07/15;Kyle Perez;Kyle.P@protonmail.com;352-342-5014;************4180
Resort Hotel;0;38;2015;July;29;14;4;10;2;0;0;HB;SWE;Online TA;TA/TO;0;0;0;D;D;1;No Deposit;241;;0;Transient;109.9;0;2;Check-Out;28/07/15;Wendy Moore MD;WMD55@comcast.net;382-524-0142;************8537
Resort Hotel;0;113;2015;July;29;14;4;11;3;0;0;BB;PRT;Direct;Direct;0;0;0;H;H;1;No Deposit;;;0;Transient;187.5;1;3;Check-Out;29/07/15;James Cobb;JamesCobb@xfinity.com;322-920-5616;************9702
Resort Hotel;0;0;2015;July;29;14;0;1;1;0;0;BB;PRT;Corporate;Corporate;0;0;0;A;C;0;No Deposit;;;0;Transient;134;0;0;Check-Out;15/07/15;Brian Chang;Brian.Chang@yandex.com;178-366-4362;************1565
Resort Hotel;1;62;2015;July;29;15;0;3;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;171;;0;Transient;91.5;0;0;Canceled;03/07/15;Michael King;Michael.King@aol.com;789-808-1750;************2985
Resort Hotel;1;39;2015;July;29;15;0;3;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;240;;0;Transient;132.44;0;0;Canceled;27/06/15;Samuel Holmes;Holmes_Samuel34@zoho.com;306-367-8014;************1333
Resort Hotel;0;37;2015;July;29;15;2;4;2;0;0;HB;POL;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;241;;0;Transient;106.9;0;0;Check-Out;21/07/15;Joseph Rogers MD;Joseph_MD94@outlook.com;131-388-6677;************4175
Resort Hotel;1;58;2015;July;29;15;2;5;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;240;;0;Transient;131.86;0;0;Canceled;25/06/15;Zachary Lara;Zachary.L@protonmail.com;973-213-3367;************7986
Resort Hotel;0;37;2015;July;29;15;2;6;2;2;0;BB;GBR;Online TA;TA/TO;0;0;0;H;H;0;No Deposit;240;;0;Transient;216.13;1;0;Check-Out;23/07/15;Juan Robles;Robles.Juan@att.com;282-222-5284;************2697
Resort Hotel;0;57;2015;July;29;15;0;2;2;0;0;FB;PRT;Groups;Direct;0;0;0;A;C;0;No Deposit;305;;0;Transient-Party;107;0;0;Check-Out;17/07/15;Brandi Martin;Martin.Brandi90@hotmail.com;666-195-9194;************6151
Resort Hotel;0;57;2015;July;29;15;0;2;2;0;0;FB;PRT;Groups;Direct;0;0;0;A;A;0;No Deposit;305;;0;Transient-Party;107;0;0;Check-Out;17/07/15;Joanna Cooper;Joanna.Cooper@mail.com;375-123-4076;************5315
Resort Hotel;0;57;2015;July;29;15;0;2;2;0;0;FB;PRT;Groups;Direct;0;0;0;A;A;0;No Deposit;305;;0;Transient-Party;107;0;0;Check-Out;17/07/15;Ethan Dodson;Ethan_Dodson51@gmail.com;258-743-8087;************4173
Resort Hotel;0;57;2015;July;29;15;0;2;2;0;0;FB;PRT;Groups;Direct;0;0;0;A;C;0;No Deposit;305;;0;Transient-Party;107;0;0;Check-Out;17/07/15;Jacob Winters;Winters_Jacob@xfinity.com;966-684-9033;************6234
Resort Hotel;0;57;2015;July;29;15;0;2;2;0;0;FB;PRT;Groups;Direct;0;0;0;A;D;0;No Deposit;305;;0;Transient;107;0;0;Check-Out;17/07/15;Nicholas Mendoza;Mendoza_Nicholas@gmail.com;219-498-6586;************2201
Resort Hotel;0;83;2015;July;29;15;2;7;2;2;0;BB;GBR;Online TA;TA/TO;0;0;0;G;G;0;No Deposit;240;;0;Transient;190.33;0;1;Check-Out;24/07/15;Charles King;CKing@outlook.com;772-873-4486;************3481
Resort Hotel;0;57;2015;July;29;15;0;2;2;0;0;FB;PRT;Groups;Direct;0;0;0;A;A;0;No Deposit;305;;0;Transient;107;0;0;Check-Out;17/07/15;Tony Dean;Tony_Dean@aol.com;803-516-2015;************9376
Resort Hotel;0;57;2015;July;29;15;0;2;1;0;0;FB;PRT;Groups;Direct;0;0;0;A;F;1;No Deposit;305;;0;Transient-Party;94;0;0;Check-Out;17/07/15;Deborah Young;Deborah_Y@outlook.com;579-564-8468;************6775
Resort Hotel;1;57;2015;July;29;15;0;2;2;0;0;FB;PRT;Groups;Direct;0;0;0;A;A;0;No Deposit;305;;0;Transient-Party;0;0;0;Canceled;13/07/15;Taylor Smith;Taylor_S@aol.com;456-469-4387;************6723
Resort Hotel;0;57;2015;July;29;15;0;2;2;0;0;FB;PRT;Groups;Direct;0;0;0;A;C;0;No Deposit;305;;0;Transient-Party;98.75;0;0;Check-Out;17/07/15;James Franklin;JamesFranklin@gmail.com;157-186-8439;************9265
Resort Hotel;0;57;2015;July;29;15;0;2;3;0;0;FB;PRT;Groups;Direct;0;0;0;A;C;1;No Deposit;305;;0;Transient-Party;148.23;0;0;Check-Out;17/07/15;Jeffrey Duncan;JDuncan@mail.com;183-022-0578;************6323
Resort Hotel;0;57;2015;July;29;15;0;2;1;0;0;FB;PRT;Groups;Direct;0;0;0;A;E;1;No Deposit;305;;0;Transient-Party;94;0;0;Check-Out;17/07/15;Isaiah Orr;Isaiah.Orr@zoho.com;898-242-9723;************3636
Resort Hotel;0;57;2015;July;29;15;0;2;2;0;0;FB;PRT;Groups;Direct;0;0;0;A;D;0;No Deposit;305;;0;Transient;107;0;0;Check-Out;17/07/15;Maria Rogers;MRogers@mail.com;961-949-7603;************5941
Resort Hotel;0;57;2015;July;29;15;0;2;2;0;0;FB;PRT;Groups;Direct;0;0;0;A;D;0;No Deposit;305;;0;Transient;107;0;0;Check-Out;17/07/15;Michael Smith;Michael.S@aol.com;615-796-2773;************6994
Resort Hotel;0;57;2015;July;29;15;0;2;3;0;0;FB;PRT;Groups;Direct;0;0;0;A;C;1;No Deposit;305;;0;Transient-Party;148.23;0;0;Check-Out;17/07/15;Dr. Michael Zhang;Dr..Zhang@outlook.com;650-415-5520;************3970
Resort Hotel;0;57;2015;July;29;15;0;2;1;0;0;FB;PRT;Groups;Direct;0;0;0;A;A;1;No Deposit;305;;0;Transient-Party;0;0;0;Check-Out;17/07/15;Sara Wood;Sara_Wood52@aol.com;290-868-9155;************2436
Resort Hotel;0;57;2015;July;29;15;0;2;2;0;0;FB;PRT;Groups;Direct;0;0;0;A;A;0;No Deposit;305;;0;Transient-Party;107;0;0;Check-Out;17/07/15;Erin Underwood;Underwood.Erin70@att.com;913-420-5504;************5341
Resort Hotel;0;57;2015;July;29;15;0;2;2;0;0;FB;PRT;Groups;Direct;0;0;0;A;A;0;No Deposit;305;;0;Transient;107;0;0;Check-Out;17/07/15;Laura Rich;LauraRich92@gmail.com;674-300-1092;************3380
Resort Hotel;0;57;2015;July;29;15;0;2;2;0;0;FB;PRT;Groups;Direct;0;0;0;A;A;0;No Deposit;305;;0;Transient;107;0;0;Check-Out;17/07/15;Debbie Jones;Jones_Debbie@xfinity.com;619-993-4495;************4154
Resort Hotel;0;57;2015;July;29;15;0;2;2;0;0;FB;PRT;Groups;Direct;0;0;0;A;A;0;No Deposit;305;;0;Transient-Party;107;0;0;Check-Out;17/07/15;Susan Blair;Susan.B@outlook.com;929-325-4830;************8841
Resort Hotel;0;57;2015;July;29;15;0;2;2;0;0;FB;PRT;Groups;Direct;0;0;0;A;C;0;No Deposit;305;;0;Transient-Party;98.75;0;0;Check-Out;17/07/15;Omar Mccoy;Omar_Mccoy@yandex.com;991-887-0022;************9990
Resort Hotel;1;66;2015;July;29;16;0;2;2;2;0;BB;PRT;Online TA;TA/TO;0;0;0;G;G;0;No Deposit;240;;0;Transient;195;0;1;Canceled;02/07/15;Ricky Orozco;Orozco.Ricky@comcast.net;924-128-2503;************6827
